staff_id,timestamp,lat,lon,status,role
PS_02,2026-01-30T16:05:00Z,38.90535260954099,-77.0227284711607,On Foot,Public Safety
PS_03,2026-01-30T16:05:00Z,38.90424766993061,-77.0230402418431,On Foot,Public Safety
PS_04,2026-01-30T16:05:00Z,38.9040320282059,-77.0227179726364,On Foot,Public Safety
PS_05,2026-01-30T16:05:00Z,38.905241291214914,-77.02280427348578,On Foot,Public Safety
PS_06,2026-01-30T16:05:00Z,38.903985446560235,-77.02252840512006,On Foot,Public Safety
PS_01,2026-01-30T16:05:20Z,38.904925368797976,-77.02263047063772,On Foot,Public Safety
PS_02,2026-01-30T16:05:20Z,38.90536577813805,-77.02275626375935,On Foot,Public Safety
PS_03,2026-01-30T16:05:20Z,38.904215070733486,-77.02305531168561,On Foot,Public Safety
PS_04,2026-01-30T16:05:20Z,38.90400319245478,-77.02272104139058,On Foot,Public Safety
PS_05,2026-01-30T16:05:20Z,38.905212374767494,-77.02283716003363,On Foot,Public Safety
PS_06,2026-01-30T16:05:20Z,38.903970477967924,-77.02248025108473,On Foot,Public Safety
PS_01,2026-01-30T16:05:40Z,38.90492012423295,-77.02267155061905,On Foot,Public Safety
PS_02,2026-01-30T16:05:40Z,38.90538425137518,-77.02270679779501,On Foot,Public Safety
PS_03,2026-01-30T16:05:40Z,38.9041705367923,-77.0230760867554,On Foot,Public Safety
PS_04,2026-01-30T16:05:40Z,38.90397451907466,-77.02275707974071,On Foot,Public Safety
PS_05,2026-01-30T16:05:40Z,38.90518415055937,-77.02284791201986,On Foot,Public Safety
PS_06,2026-01-30T16:05:40Z,38.90396309417163,-77.02246210729518,On Foot,Public Safety
PS_01,2026-01-30T16:06:00Z,38.904928002009676,-77.02264774070885,On Foot,Public Safety
PS_02,2026-01-30T16:06:00Z,38.90538273564582,-77.02272537459065,On Foot,Public Safety
PS_03,2026-01-30T16:06:00Z,38.90412351816818,-77.02311888444498,On Foot,Public Safety
PS_04,2026-01-30T16:06:00Z,38.90395,-77.02278202952351,On Foot,Public Safety
PS_05,2026-01-30T16:06:00Z,38.90521054664746,-77.02283895140415,On Foot,Public Safety
PS_06,2026-01-30T16:06:00Z,38.9039552541661,-77.02241965071492,On Foot,Public Safety
PS_01,2026-01-30T16:06:20Z,38.90496519164788,-77.02268909688463,On Foot,Public Safety
PS_02,2026-01-30T16:06:20Z,38.90539344326744,-77.02269228815207,On Foot,Public Safety
PS_03,2026-01-30T16:06:20Z,38.904128012857285,-77.0231045019828,On Foot,Public Safety
PS_04,2026-01-30T16:06:20Z,38.90395,-77.02274348255362,On Foot,Public Safety
PS_05,2026-01-30T16:06:20Z,38.9052099904694,-77.02281072985191,On Foot,Public Safety
PS_06,2026-01-30T16:06:20Z,38.90396076323548,-77.02244123702081,On Foot,Public Safety
PS_01,2026-01-30T16:06:40Z,38.90491551077807,-77.0226411378384,On Foot,Public Safety
PS_02,2026-01-30T16:06:40Z,38.905369822938766,-77.02273878494802,On Foot,Public Safety
PS_03,2026-01-30T16:06:40Z,38.904103876220745,-77.02311003552357,On Foot,Public Safety
PS_04,2026-01-30T16:06:40Z,38.90395385606101,-77.02275166156276,On Foot,Public Safety
PS_05,2026-01-30T16:06:40Z,38.90523802434646,-77.02280220273371,On Foot,Public Safety
PS_06,2026-01-30T16:06:40Z,38.90395,-77.02246476559507,On Foot,Public Safety
PS_01,2026-01-30T16:07:00Z,38.90495541256216,-77.02267946624822,On Foot,Public Safety
PS_02,2026-01-30T16:07:00Z,38.90541027606605,-77.02278598121234,On Foot,Public Safety
PS_03,2026-01-30T16:07:00Z,38.90408415030424,-77.02310901691571,On Foot,Public Safety
PS_04,2026-01-30T16:07:00Z,38.90398560845785,-77.02280158364782,On Foot,Public Safety
PS_05,2026-01-30T16:07:00Z,38.90519194420484,-77.02277671819193,On Foot,Public Safety
PS_06,2026-01-30T16:07:00Z,38.90395,-77.02249700081734,On Foot,Public Safety
PS_01,2026-01-30T16:07:20Z,38.904994027767025,-77.02267295066363,On Foot,Public Safety
PS_02,2026-01-30T16:07:20Z,38.905367889655494,-77.0228240981906,On Foot,Public Safety
PS_03,2026-01-30T16:07:20Z,38.90411124834,-77.02315546616308,On Foot,Public Safety
PS_04,2026-01-30T16:07:20Z,38.90401606270765,-77.02281148120346,On Foot,Public Safety
PS_05,2026-01-30T16:07:20Z,38.90523889395705,-77.02280283926679,On Foot,Public Safety
PS_06,2026-01-30T16:07:20Z,38.90395,-77.0225050670788,On Foot,Public Safety
PS_01,2026-01-30T16:07:40Z,38.905001374363955,-77.02266887106975,On Foot,Public Safety
PS_02,2026-01-30T16:07:40Z,38.90536525715821,-77.02278303285206,On Foot,Public Safety
PS_03,2026-01-30T16:07:40Z,38.90413463497491,-77.02316949443971,On Foot,Public Safety
PS_04,2026-01-30T16:07:40Z,38.90403632821657,-77.02284698668004,On Foot,Public Safety
PS_05,2026-01-30T16:07:40Z,38.90525094916263,-77.02277133467288,On Foot,Public Safety
PS_06,2026-01-30T16:07:40Z,38.90396302822816,-77.02253043311569,On Foot,Public Safety
PS_01,2026-01-30T16:08:00Z,38.905006447957014,-77.02268255669324,On Foot,Public Safety
PS_02,2026-01-30T16:08:00Z,38.90540388194422,-77.02278804235604,On Foot,Public Safety
PS_03,2026-01-30T16:08:00Z,38.90408584499087,-77.02316087154263,On Foot,Public Safety
PS_04,2026-01-30T16:08:00Z,38.903993944921446,-77.02289660622387,On Foot,Public Safety
PS_05,2026-01-30T16:08:00Z,38.905287306547635,-77.0227334741648,On Foot,Public Safety
PS_06,2026-01-30T16:08:00Z,38.903997034979675,-77.02251927025704,On Foot,Public Safety
PS_01,2026-01-30T16:08:20Z,38.904992530533455,-77.02269192755199,On Foot,Public Safety
PS_02,2026-01-30T16:08:20Z,38.90544012933678,-77.0228058908048,On Foot,Public Safety
PS_03,2026-01-30T16:08:20Z,38.90413136175831,-77.02317434765051,On Foot,Public Safety
PS_04,2026-01-30T16:08:20Z,38.90399150938682,-77.02287252247002,On Foot,Public Safety
PS_05,2026-01-30T16:08:20Z,38.90532415406988,-77.02271416812799,On Foot,Public Safety
PS_06,2026-01-30T16:08:20Z,38.90403045182754,-77.02254018443165,On Foot,Public Safety
PS_01,2026-01-30T16:08:40Z,38.90503338542396,-77.02265583887372,On Foot,Public Safety
PS_02,2026-01-30T16:08:40Z,38.905441682993704,-77.02279228339131,On Foot,Public Safety
PS_03,2026-01-30T16:08:40Z,38.90412832711874,-77.02320737384389,On Foot,Public Safety
PS_04,2026-01-30T16:08:40Z,38.90396513116457,-77.02287935697078,On Foot,Public Safety
PS_05,2026-01-30T16:08:40Z,38.905352305658944,-77.02274286520542,On Foot,Public Safety
PS_06,2026-01-30T16:08:40Z,38.90406900816477,-77.02253934861247,On Foot,Public Safety
PS_01,2026-01-30T16:09:00Z,38.90500471222134,-77.02269246593384,On Foot,Public Safety
PS_02,2026-01-30T16:09:00Z,38.905449999999995,-77.02280811880742,On Foot,Public Safety
PS_03,2026-01-30T16:09:00Z,38.90413991913472,-77.02322069642511,On Foot,Public Safety
PS_04,2026-01-30T16:09:00Z,38.90395,-77.02286672403191,On Foot,Public Safety
PS_05,2026-01-30T16:09:00Z,38.90533493120043,-77.0227854671631,On Foot,Public Safety
PS_06,2026-01-30T16:09:00Z,38.90403011799606,-77.02249084567438,On Foot,Public Safety
PS_01,2026-01-30T16:09:20Z,38.90498619844422,-77.02269631363768,On Foot,Public Safety
PS_02,2026-01-30T16:09:20Z,38.90543021601959,-77.02280083847842,On Foot,Public Safety
PS_03,2026-01-30T16:09:20Z,38.9041887051078,-77.02324999999999,On Foot,Public Safety
PS_04,2026-01-30T16:09:20Z,38.90395,-77.02285553810259,On Foot,Public Safety
PS_05,2026-01-30T16:09:20Z,38.905364933657204,-77.02275648504816,On Foot,Public Safety
PS_06,2026-01-30T16:09:20Z,38.90403238819316,-77.02249476811018,On Foot,Public Safety
PS_01,2026-01-30T16:09:40Z,38.90494166728075,-77.02266343823976,On Foot,Public Safety
PS_02,2026-01-30T16:09:40Z,38.905449999999995,-77.02278290172285,On Foot,Public Safety
PS_03,2026-01-30T16:09:40Z,38.904229182228,-77.02324999999999,On Foot,Public Safety
PS_04,2026-01-30T16:09:40Z,38.90395,-77.02286546229381,On Foot,Public Safety
PS_05,2026-01-30T16:09:40Z,38.905374589632395,-77.02277119115587,On Foot,Public Safety
PS_06,2026-01-30T16:09:40Z,38.904059999675304,-77.02247268678138,On Foot,Public Safety
PS_01,2026-01-30T16:10:00Z,38.904980140169705,-77.02264868320063,On Foot,Public Safety
PS_02,2026-01-30T16:10:00Z,38.905449999999995,-77.02282924008792,On Foot,Public Safety
PS_03,2026-01-30T16:10:00Z,38.90421452134585,-77.02324999999999,On Foot,Public Safety
PS_04,2026-01-30T16:10:00Z,38.90395,-77.02289170523444,On Foot,Public Safety
PS_05,2026-01-30T16:10:00Z,38.90542212079104,-77.02279861095359,On Foot,Public Safety
PS_06,2026-01-30T16:10:00Z,38.904034897444824,-77.02247222505983,On Foot,Public Safety
PS_01,2026-01-30T16:10:20Z,38.90493683494566,-77.02269321651262,On Foot,Public Safety
PS_02,2026-01-30T16:10:20Z,38.905449999999995,-77.02277930513473,On Foot,Public Safety
PS_03,2026-01-30T16:10:20Z,38.90417040535432,-77.02320804443785,On Foot,Public Safety
PS_04,2026-01-30T16:10:20Z,38.903968424625674,-77.02291550368635,On Foot,Public Safety
PS_05,2026-01-30T16:10:20Z,38.905378292825795,-77.02275900663487,On Foot,Public Safety
PS_06,2026-01-30T16:10:20Z,38.904058856771705,-77.02252110873044,On Foot,Public Safety
PS_01,2026-01-30T16:10:40Z,38.904986398746146,-77.02267166048418,On Foot,Public Safety
PS_02,2026-01-30T16:10:40Z,38.905449999999995,-77.02282432370093,On Foot,Public Safety
PS_03,2026-01-30T16:10:40Z,38.904124119647335,-77.02319872627417,On Foot,Public Safety
PS_04,2026-01-30T16:10:40Z,38.90399781800163,-77.02295349293468,On Foot,Public Safety
PS_05,2026-01-30T16:10:40Z,38.90542663392516,-77.02277054449796,On Foot,Public Safety
PS_06,2026-01-30T16:10:40Z,38.90406764985037,-77.02249958406955,On Foot,Public Safety
PS_01,2026-01-30T16:11:00Z,38.90494152819375,-77.02268279538576,On Foot,Public Safety
PS_02,2026-01-30T16:11:00Z,38.905449999999995,-77.02284083231577,On Foot,Public Safety
PS_03,2026-01-30T16:11:00Z,38.90416725924712,-77.02318147757715,On Foot,Public Safety
PS_04,2026-01-30T16:11:00Z,38.90404058620317,-77.02296263132763,On Foot,Public Safety
PS_05,2026-01-30T16:11:00Z,38.905449999999995,-77.02280190772254,On Foot,Public Safety
PS_06,2026-01-30T16:11:00Z,38.90408475205316,-77.02248301278024,On Foot,Public Safety
PS_01,2026-01-30T16:11:20Z,38.9049813260742,-77.02272783500177,On Foot,Public Safety
PS_02,2026-01-30T16:11:20Z,38.905405608431415,-77.02284700362384,On Foot,Public Safety
PS_03,2026-01-30T16:11:20Z,38.90419755917515,-77.0231525919156,On Foot,Public Safety
PS_04,2026-01-30T16:11:20Z,38.90408684086272,-77.02294818279745,On Foot,Public Safety
PS_05,2026-01-30T16:11:20Z,38.905400686284835,-77.02282635953718,On Foot,Public Safety
PS_06,2026-01-30T16:11:20Z,38.90412109173596,-77.02247686765355,On Foot,Public Safety
PS_01,2026-01-30T16:11:40Z,38.90499739224063,-77.02277559596207,On Foot,Public Safety
PS_02,2026-01-30T16:11:40Z,38.90541119383871,-77.02284200436178,On Foot,Public Safety
PS_03,2026-01-30T16:11:40Z,38.90418820680107,-77.02320178907759,On Foot,Public Safety
PS_04,2026-01-30T16:11:40Z,38.904072015299285,-77.0229178925267,On Foot,Public Safety
PS_05,2026-01-30T16:11:40Z,38.90541493872658,-77.02286471433126,On Foot,Public Safety
PS_06,2026-01-30T16:11:40Z,38.90414607874888,-77.0224434925566,On Foot,Public Safety
