staff_id,timestamp,lat,lon,status,role
PS_03,2026-01-30T16:07:30Z,38.90458358545222,-77.020944154503,On Foot,Public Safety
PS_03,2026-01-30T16:08:00Z,38.90466456059825,-77.020966688508,On Foot,Public Safety
PS_03,2026-01-30T16:08:30Z,38.90462590540748,-77.0209242172836,On Foot,Public Safety
PS_03,2026-01-30T16:09:00Z,38.90472421867016,-77.02106128410534,On Foot,Public Safety
PS_03,2026-01-30T16:09:30Z,38.904576658416524,-77.02105140237045,On Foot,Public Safety
PS_04,2026-01-30T16:00:00Z,38.90445331553448,-77.02243614532146,On Foot,Public Safety
PS_04,2026-01-30T16:00:30Z,38.9044258735481,-77.0223477169051,On Foot,Public Safety
PS_04,2026-01-30T16:01:00Z,38.90455757735285,-77.02247291626121,On Foot,Public Safety
PS_04,2026-01-30T16:01:30Z,38.904685781079166,-77.022351061152,On Foot,Public Safety
PS_04,2026-01-30T16:02:00Z,38.90478231463612,-77.022308907144,On Foot,Public Safety
PS_04,2026-01-30T16:02:30Z,38.90491566351436,-77.02229654809877,On Foot,Public Safety
PS_04,2026-01-30T16:03:00Z,38.90506157212253,-77.02222191017938,On Foot,Public Safety
PS_04,2026-01-30T16:03:30Z,38.90497350005667,-77.02221497858459,On Foot,Public Safety
PS_04,2026-01-30T16:04:00Z,38.904835842388835,-77.02230727443326,On Foot,Public Safety
PS_04,2026-01-30T16:04:30Z,38.904851718304364,-77.02221121865287,On Foot,Public Safety
PS_04,2026-01-30T16:05:00Z,38.904757878755646,-77.02223689237914,On Foot,Public Safety
PS_04,2026-01-30T16:05:30Z,38.90474394379024,-77.02232732477637,On Foot,Public Safety
PS_04,2026-01-30T16:06:00Z,38.90475828476775,-77.0221900816841,On Foot,Public Safety
PS_04,2026-01-30T16:06:30Z,38.90463119775485,-77.02211925519407,On Foot,Public Safety
PS_04,2026-01-30T16:07:00Z,38.904724529519804,-77.02210303014573,On Foot,Public Safety
PS_04,2026-01-30T16:07:30Z,38.90463124904428,-77.02212661634445,On Foot,Public Safety
PS_04,2026-01-30T16:08:00Z,38.90453567160015,-77.02209555537385,On Foot,Public Safety
PS_04,2026-01-30T16:08:30Z,38.90461467481599,-77.02209066439534,On Foot,Public Safety
PS_04,2026-01-30T16:09:00Z,38.90458477333125,-77.02220454658479,On Foot,Public Safety
PS_04,2026-01-30T16:09:30Z,38.90467596967995,-77.02207813851227,On Foot,Public Safety
PS_05,2026-01-30T16:00:00Z,38.90355352710499,-77.022341342888,On Foot,Public Safety
PS_05,2026-01-30T16:00:30Z,38.90369140266494,-77.02242567719092,On Foot,Public Safety
PS_05,2026-01-30T16:01:00Z,38.903623197796946,-77.02229278902979,On Foot,Public Safety
PS_05,2026-01-30T16:01:30Z,38.9035937118084,-77.0222914298179,On Foot,Public Safety
PS_05,2026-01-30T16:02:00Z,38.903610694032736,-77.02231665149314,On Foot,Public Safety
PS_05,2026-01-30T16:02:30Z,38.90373048511224,-77.02234036907997,On Foot,Public Safety
PS_05,2026-01-30T16:03:00Z,38.903632671702866,-77.02223415801302,On Foot,Public Safety
PS_05,2026-01-30T16:03:30Z,38.90374767465787,-77.02209179363781,On Foot,Public Safety
PS_05,2026-01-30T16:04:00Z,38.90378406246243,-77.02224097900368,On Foot,Public Safety
PS_05,2026-01-30T16:04:30Z,38.90367230449426,-77.02213322245578,On Foot,Public Safety
PS_05,2026-01-30T16:05:00Z,38.903572610286666,-77.02226065192669,On Foot,Public Safety
PS_05,2026-01-30T16:05:30Z,38.90369213850999,-77.02233783225257,On Foot,Public Safety
PS_05,2026-01-30T16:06:00Z,38.903662947518534,-77.02232804717431,On Foot,Public Safety
PS_05,2026-01-30T16:06:30Z,38.90352495121801,-77.02235945128781,On Foot,Public Safety
PS_05,2026-01-30T16:07:00Z,38.90364498467324,-77.02243183488935,On Foot,Public Safety
PS_05,2026-01-30T16:07:30Z,38.90367654365032,-77.02257825344097,On Foot,Public Safety
PS_05,2026-01-30T16:08:00Z,38.90360653719693,-77.02248290952352,On Foot,Public Safety
PS_05,2026-01-30T16:08:30Z,38.903723728823635,-77.02235639196952,On Foot,Public Safety
PS_05,2026-01-30T16:09:00Z,38.90386101254734,-77.0224487203991,On Foot,Public Safety
PS_05,2026-01-30T16:09:30Z,38.903791477657286,-77.02259039627327,On Foot,Public Safety
PS_06,2026-01-30T16:00:00Z,38.90366955657437,-77.02109708765357,On Foot,Public Safety
PS_06,2026-01-30T16:00:30Z,38.90354799992065,-77.0210258498472,On Foot,Public Safety
PS_06,2026-01-30T16:01:00Z,38.90359131534137,-77.02102968674367,On Foot,Public Safety
PS_06,2026-01-30T16:01:30Z,38.90364538482633,-77.02100799598988,On Foot,Public Safety
PS_06,2026-01-30T16:02:00Z,38.90378442728534,-77.02100173681266,On Foot,Public Safety
PS_06,2026-01-30T16:02:30Z,38.9039127504703,-77.02109208379339,On Foot,Public Safety
PS_06,2026-01-30T16:03:00Z,38.9038665634397,-77.02107730199256,On Foot,Public Safety
PS_06,2026-01-30T16:03:30Z,38.903757409300695,-77.02102177571977,On Foot,Public Safety
PS_06,2026-01-30T16:04:00Z,38.90373374412874,-77.02102550631851,On Foot,Public Safety
PS_06,2026-01-30T16:04:30Z,38.9037532020901,-77.02112500297524,On Foot,Public Safety
PS_06,2026-01-30T16:05:00Z,38.9038607259166,-77.0211473470633,On Foot,Public Safety
PS_06,2026-01-30T16:05:30Z,38.903733223245844,-77.02111307080965,On Foot,Public Safety
PS_06,2026-01-30T16:06:00Z,38.903664579055466,-77.0209799052221,On Foot,Public Safety
PS_06,2026-01-30T16:06:30Z,38.90359297799096,-77.02095282307454,On Foot,Public Safety
PS_06,2026-01-30T16:07:00Z,38.903712039433,-77.02107344642789,On Foot,Public Safety
PS_06,2026-01-30T16:07:30Z,38.90372672092647,-77.02115841827782,On Foot,Public Safety
PS_06,2026-01-30T16:08:00Z,38.90377829489724,-77.02106688164018,On Foot,Public Safety
PS_06,2026-01-30T16:08:30Z,38.90384282289635,-77.02093727631288,On Foot,Public Safety
PS_06,2026-01-30T16:09:00Z,38.90377213909402,-77.02087628486005,On Foot,Public Safety
PS_06,2026-01-30T16:09:30Z,38.9039128437057,-77.02088172981503,On Foot,Public Safety
PS_07,2026-01-30T16:00:00Z,38.90501690844111,-77.02058130850168,On Foot,Public Safety
PS_07,2026-01-30T16:00:30Z,38.90500280029263,-77.02050579850763,On Foot,Public Safety
PS_07,2026-01-30T16:01:00Z,38.904879122535625,-77.02053648946567,On Foot,Public Safety
PS_07,2026-01-30T16:01:30Z,38.90480828681619,-77.02067054920279,On Foot,Public Safety
PS_07,2026-01-30T16:02:00Z,38.904852592828405,-77.02057970213818,On Foot,Public Safety
PS_07,2026-01-30T16:02:30Z,38.904766586304895,-77.0204556606091,On Foot,Public Safety
PS_07,2026-01-30T16:03:00Z,38.90484772622901,-77.02040580292172,On Foot,Public Safety
PS_07,2026-01-30T16:03:30Z,38.90479098213417,-77.02052454714168,On Foot,Public Safety
PS_07,2026-01-30T16:04:00Z,38.90475620839829,-77.02048742617485,On Foot,Public Safety
PS_07,2026-01-30T16:04:30Z,38.90464869043337,-77.02057796891651,On Foot,Public Safety
PS_07,2026-01-30T16:05:00Z,38.904794348545785,-77.02045500861833,On Foot,Public Safety
PS_07,2026-01-30T16:05:30Z,38.9048455361216,-77.02051741434914,On Foot,Public Safety
PS_07,2026-01-30T16:06:00Z,38.90490578591705,-77.02040827075778,On Foot,Public Safety
PS_07,2026-01-30T16:06:30Z,38.90495859699144,-77.02048016300319,On Foot,Public Safety
PS_07,2026-01-30T16:07:00Z,38.90509128963636,-77.02056629183124,On Foot,Public Safety
PS_07,2026-01-30T16:07:30Z,38.905239601529594,-77.02056388378332,On Foot,Public Safety
PS_07,2026-01-30T16:08:00Z,38.90511605038497,-77.02051881020677,On Foot,Public Safety
PS_07,2026-01-30T16:08:30Z,38.905048826604286,-77.02050127658356,On Foot,Public Safety
PS_07,2026-01-30T16:09:00Z,38.905172132150106,-77.02047912799928,On Foot,Public Safety
PS_07,2026-01-30T16:09:30Z,38.90505967852994,-77.02049694499154,On Foot,Public Safety
PS_08,2026-01-30T16:00:00Z,38.90402911449828,-77.02039744942749,On Foot,Public Safety
PS_08,2026-01-30T16:00:30Z,38.90397857241267,-77.0203673663483,On Foot,Public Safety
PS_08,2026-01-30T16:01:00Z,38.904058269349136,-77.02051430681092,On Foot,Public Safety
PS_08,2026-01-30T16:01:30Z,38.904181871311415,-77.02048325787374,On Foot,Public Safety
PS_08,2026-01-30T16:02:00Z,38.90408863947448,-77.02041432771608,On Foot,Public Safety
PS_08,2026-01-30T16:02:30Z,38.90420485064876,-77.02047238002218,On Foot,Public Safety
PS_08,2026-01-30T16:03:00Z,38.90422671128028,-77.02055749013095,On Foot,Public Safety
PS_08,2026-01-30T16:03:30Z,38.90433155119246,-77.02047956958315,On Foot,Public Safety
PS_08,2026-01-30T16:04:00Z,38.90419918824805,-77.02038119088067,On Foot,Public Safety
PS_08,2026-01-30T16:04:30Z,38.90421186496853,-77.02050946881359,On Foot,Public Safety
PS_08,2026-01-30T16:05:00Z,38.90406837132468,-77.02058646733764,On Foot,Public Safety
PS_08,2026-01-30T16:05:30Z,38.903952702125125,-77.02071881708585,On Foot,Public Safety
PS_08,2026-01-30T16:06:00Z,38.903814721686686,-77.02063272909673,On Foot,Public Safety
PS_08,2026-01-30T16:06:30Z,38.903867929707545,-77.02075466067171,On Foot,Public Safety
PS_08,2026-01-30T16:07:00Z,38.90387764760248,-77.02067201724141,On Foot,Public Safety
PS_08,2026-01-30T16:07:30Z,38.9039010322685,-77.02072075944228,On Foot,Public Safety
PS_08,2026-01-30T16:08:00Z,38.903844216360035,-77.0207113865784,On Foot,Public Safety
PS_08,2026-01-30T16:08:30Z,38.90371290405251,-77.02081624916565,On Foot,Public Safety
PS_08,2026-01-30T16:09:00Z,38.90382237272093,-77.02081762918266,On Foot,Public Safety
PS_08,2026-01-30T16:09:30Z,38.90377613295621,-77.0209607927125,On Foot,Public Safety
